NMS Number Block: Number Block,Block Status,CP Name,Non Geo Number Length,Allocation Date
9839 62,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 66,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 70,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 73,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 75,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 77,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 79,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 81,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 83,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 85,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 87,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 88,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 90,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 91,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 92,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 94,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 95,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 96,Allocated,Linear Telecoms Limited,10 digit numbers,30/11/2010
9839 97,Free,,10 digit numbers,
9839 98,Free,,10 digit numbers,
9839 99,Free,,10 digit numbers,
9840 00,Quarantined,,10 digit numbers,
9840 66,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9840 68,Allocated,Fonix PLC,10 digit numbers,27/09/2011
9841 00,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9841 07,Allocated,Visional Media Limited,10 digit numbers,30/10/2024
9841 08,Allocated,Fonix PLC,10 digit numbers,27/09/2011
9841 09,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9841 10,Allocated,Fonix PLC,10 digit numbers,27/09/2011
9841 11,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 12,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 13,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 14,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 15,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 16,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 17,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 18,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 19,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 20,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 21,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 22,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 23,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 24,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 25,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 26,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 27,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 28,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 29,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 30,Allocated,Firstsound Ltd,10 digit numbers,13/04/2011
9841 31,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 32,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 33,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 34,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 35,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 36,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 37,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 38,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 39,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 40,Allocated,Fonix PLC,10 digit numbers,27/09/2011
9841 41,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 42,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 43,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 44,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 45,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 46,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 47,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 48,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 49,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 50,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9841 51,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 52,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 53,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 54,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 55,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 56,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 57,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 58,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 59,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 60,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 61,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 62,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 63,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 64,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 65,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 66,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 67,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 68,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 69,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 70,Allocated,One Network Limited,10 digit numbers,19/04/2011
9841 71,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 72,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 73,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 74,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 75,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 76,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 77,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 78,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 79,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 80,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 81,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 82,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 83,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 84,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 85,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 86,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 87,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 88,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 89,Allocated,One Network Limited,10 digit numbers,03/05/2011
9841 90,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 91,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 92,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 93,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 94,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 95,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 96,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 97,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 98,Allocated,One Network Limited,10 digit numbers,15/04/2011
9841 99,Allocated,One Network Limited,10 digit numbers,15/04/2011
9842 00,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 01,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 02,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 03,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 04,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 05,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 06,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 07,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 08,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 09,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 10,Allocated,One Network Limited,10 digit numbers,03/05/2011
9842 11,Allocated,TalkTalk Communications Limited,10 digit numbers,24/06/2011
9842 12,Allocated,TalkTalk Communications Limited,10 digit numbers,24/06/2011
9842 13,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9842 14,Allocated,Linear Telecoms Limited,10 digit numbers,27/06/2011
9842 16,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 17,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 18,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 19,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 20,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 21,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 22,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 23,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 24,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 25,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 26,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 27,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 28,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 29,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 30,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 31,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 32,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 33,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 34,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 35,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 36,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 37,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 38,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 39,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 40,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 41,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 43,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 44,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 45,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 46,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 47,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 48,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 49,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 50,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 51,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 52,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 53,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 54,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 55,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 56,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 57,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 58,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 59,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 60,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 61,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 62,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 63,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 64,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 65,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 66,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 67,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 68,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 69,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 70,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 71,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 72,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 73,Allocated,Numbers Plus Ltd,10 digit numbers,21/07/2011
9842 74,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 75,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 76,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 77,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 78,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 79,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 80,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 81,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 82,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 83,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 84,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 85,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 86,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 87,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 88,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 89,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 90,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 91,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 92,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 93,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 94,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 95,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 96,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 97,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 98,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9842 99,Allocated,Voicetec Systems Ltd,10 digit numbers,14/09/2011
9843 00,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 01,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 02,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 03,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 04,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 05,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 06,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 07,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 08,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 09,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 10,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 11,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 12,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 13,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 14,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 15,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 16,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 17,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 18,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 19,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 20,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 21,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 22,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 23,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 24,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 25,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 26,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 27,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 28,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 29,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 30,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 31,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 32,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 33,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 34,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 35,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 36,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 37,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 38,Allocated,Spacetel UK Ltd,10 digit numbers,30/09/2011
9843 51,Allocated,Plus Telecom Limited,10 digit numbers,22/03/2012
9843 53,Allocated,Plus Telecom Limited,10 digit numbers,22/03/2012
9843 68,Allocated,Plus Telecom Limited,10 digit numbers,02/04/2012
9843 77,Allocated,Nuso Cloud UK Limited,10 digit numbers,19/07/2012
9844 45,Allocated,4D Interactive Ltd,10 digit numbers,12/07/2012
9844 47,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
9844 49,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
9844 50,Allocated,Nuso Cloud UK Limited,10 digit numbers,31/05/2012
9844 51,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
9844 52,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
9844 53,Allocated,Swiftel Limited,10 digit numbers,01/11/2012
