NMS Number Block: Number Block,Block Status,CP Name,Non Geo Number Length,Allocation Date
7839 2,Allocated,Guernsey Airtel Limited,10 digit numbers,31/05/2007
7839 3,Protected,,10 digit numbers,
7839 4,Protected,,10 digit numbers,
7839 5,Protected,,10 digit numbers,
7839 6,Protected,,10 digit numbers,
7839 7,Allocated,Guernsey Airtel Limited,10 digit numbers,19/07/2007
7839 8,Allocated,Sure (Guernsey) Limited,10 digit numbers,02/12/2002
7839 9,Protected,,10 digit numbers,
7840 0,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 1,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 2,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 3,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 4,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 5,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 6,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 7,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 8,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7840 9,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7841 0,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 1,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 2,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 3,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 4,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 5,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 6,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 7,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 8,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7841 9,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7842 0,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 1,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 2,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 3,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 4,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 5,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 6,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 7,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 8,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7842 9,Allocated,Telefonica UK Limited,10 digit numbers,24/08/2005
7843 0,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 1,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 2,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 3,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 4,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 5,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 6,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 7,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 8,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7843 9,Allocated,Telefonica UK Limited,10 digit numbers,12/02/2004
7844 0,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 1,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 2,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 3,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 4,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 5,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 6,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 7,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 8,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7844 9,Allocated,Telefonica UK Limited,10 digit numbers,30/06/2005
7845 0,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 1,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 2,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 3,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 4,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 5,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 6,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 7,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 8,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7845 9,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7846 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7846 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7847 0,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 1,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 2,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 3,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 4,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 5,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 6,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 7,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 8,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7847 9,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7848 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7848 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7849 0,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 1,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 2,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 3,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 4,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 5,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 6,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 7,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 8,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7849 9,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7850 0,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 1,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 2,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 3,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 4,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 5,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 6,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 7,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 8,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7850 9,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7851 0,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 1,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 2,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 3,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 4,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 5,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 6,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 7,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 8,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7851 9,Allocated,Telefonica UK Limited,10 digit numbers,24/05/2004
7852 0,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 1,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 2,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 3,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 4,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 5,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 6,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 7,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 8,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7852 9,Allocated,EE Limited ( TM),10 digit numbers,20/09/2005
7853 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7853 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,12/09/2005
7854 0,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 1,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 2,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 3,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 4,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 5,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 6,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 7,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 8,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7854 9,Allocated,EE Limited (Orange),10 digit numbers,13/03/2004
7855 0,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 1,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 2,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 3,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 4,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 5,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 6,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 7,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 8,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7855 9,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7856 0,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 1,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 2,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 3,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 4,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 5,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 6,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 7,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 8,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7856 9,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 0,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 1,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 2,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 3,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 4,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 5,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 6,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 7,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 8,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7857 9,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 0,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 1,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 2,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 3,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 4,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 5,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 6,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 7,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 8,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7858 9,Allocated,Telefonica UK Limited,10 digit numbers,25/10/2005
7859 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7859 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7860 0,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 1,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 2,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 3,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 4,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 5,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 6,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 7,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 8,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7860 9,Allocated,Telefonica UK Limited,10 digit numbers,15/12/1997
7861 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7861 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,26/08/2003
7862 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7862 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7863 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7863 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,24/04/2003
7864 0,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 1,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 2,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 3,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 4,Protected,,10 digit numbers,
7864 5,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 6,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 7,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 8,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7864 9,Allocated,Telefonica UK Limited,10 digit numbers,31/08/2006
7865 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 4,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 5,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 6,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 7,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 8,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7865 9,Allocated,Hutchison 3G UK Ltd,10 digit numbers,14/06/2004
7866 0,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 1,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 2,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 3,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 4,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 5,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 6,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 7,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 8,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7866 9,Allocated,EE Limited (Orange),10 digit numbers,23/02/2000
7867 0,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 1,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 2,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 3,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 4,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 5,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 6,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 7,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 8,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7867 9,Allocated,Vodafone Limited,10 digit numbers,22/03/1999
7868 0,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7868 1,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7868 2,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
7868 3,Allocated,Hutchison 3G UK Ltd,10 digit numbers,03/09/2004
